address,lat,long
154 EAST 55 STREET,40.7590374,-73.9692711
315 EAST 58 STREET,40.7598895,-73.9639897
150 WEST 74 STREET,40.7792822,-73.9797473
149 WEST 85 STREET,40.7867825,-73.9744222
152 EAST 55 STREET,40.7590704,-73.9693505
325 EAST 58 STREET,40.7597494,-73.9636577
1069 1 AVENUE,40.7593181,-73.9625425
302 WEST 112 STREET,40.8018819,-73.9578916
154 WEST 74 STREET,40.7793371,-73.9798737
109 WEST 85 STREET,40.7862991,-73.9732704
425 PARK AVENUE,40.7604294,-73.9710356
101 WEST 85 STREET,40.7861673,-73.9729347
318 EAST 59 STREET,40.7600019,-73.9634951
316 EAST 59 STREET,40.7600376,-73.963574499999993
310 WEST 112 STREET,40.8020165,-73.958213
287 AMSTERDAM AVENUE,40.7795952,-73.9805055
314 WEST 112 STREET,40.8020797,-73.9583647
115 EAST 55TH STREET,40.7601961,-73.970848
301 CATHEDRAL PARKWAY,40.8011904,-73.9585061
157 WEST 73 STREET,40.7790846,-73.9800543
130 WEST 86 STREET,40.7867301,-73.973505
334 EAST 59 STREET,40.7597876,-73.9629826
119 EAST 55 STREET,40.7601219,-73.9706711
724 1 AVENUE,40.7483713,-73.9692146
EAST 42 STREET,40.7476107,-73.9680168
292 MANHATTAN AVENUE,40.8025161,-73.9583608
2071 FREDRICK DOUGLASS BL,40.8020876,-73.9574761
110 WEST 74 STREET,40.778749500000004,-73.9784765
167 WEST 85 STREET,40.7869967,-73.9749205
918 3 AVENUE,40.7592897,-73.9685887
315 WEST 113 STREET,40.8030592,-73.957555
126 WEST 74 STREET,40.7789637,-73.9789892
164 EAST 56 STREET,40.7596273,-73.9685489
136 WEST 74 STREET,40.7790955,-73.9792997
151 WEST 85 STREET,40.7868045,-73.9744764
EAST 42 STREET,40.7497895,-73.9662112
1 MITCHELL PLACE,40.7533439,-73.9660902
2107 FREDRICK DOUGLASS BL,40.8030782,-73.9567422
308 WEST 114 STREET,40.8032403,-73.9572117
165 EAST 56 STREET,40.759866,-73.9682203
2073 FREDRICK DOUGLASS BL,40.8021507,-73.9574327
119 WEST 85 STREET,40.78642,-73.9735593
2 MITCHELL PLACE,40.7530363,-73.9653216
940 3 AVENUE,40.7599868,-73.9681227
1 BEEKMAN PLACE,40.7527863,-73.9647731
2101 FREDRICK DOUGLASS BL,40.8028833,-73.9568941
145 WEST 74 STREET,40.7797048,-73.9795558
160 WEST 86 STREET,40.7871613,-73.9745304
5 BEEKMAN PLACE,40.7530169,-73.9647189
315 WEST 112 STREET,40.8023704,-73.957866
151 EAST 57 STREET,40.7608624,-73.9682523
309 WEST 114 STREET,40.8036189,-73.9569333
139 WEST 74 STREET,40.7796225,-73.9793645
129 WEST 86 STREET,40.7871719,-73.9731293
405 EAST 50 STREET,40.7539092,-73.965729
407 EAST 50 STREET,40.7538818,-73.9656641
150 EAST 58 STREET,40.7610352,-73.9679237
409 EAST 50 STREET,40.7538817,-73.9655847
307 WEST 114 STREET,40.8035832,-73.9568467
2115 FREDRICK DOUGLASS BL,40.8034678,-73.9564675
137 WEST 74 STREET,40.779595,-73.9792959
127 WEST 86 STREET,40.7871445,-73.9730643
409 EAST 51 STREET,40.7544827,-73.965079
310 WEST 116 STREET,40.804497,-73.9562934
103 WEST 74 STREET,40.7791337,-73.9781984
122 EAST 58 STREET,40.7616916,-73.9694431
125 WEST 86 STREET,40.787117,-73.9729993
455 EAST 51 STREET,40.7538976,-73.963697
372 MANHATTAN AVENUE,40.8046015,-73.9567918
111 EAST 58 STREET,40.7622186,-73.9693165
304 WEST 115 STREET,40.8038164,-73.956442
106 WEST 75 STREET,40.7794081,-73.9780791
105 WEST 86 STREET,40.7869001,-73.9724866
450 EAST 52 STREET,40.7540484,-73.9632782
410 EAST 52 STREET,40.7547077,-73.9648624
351 WEST 114 STREET,40.8036715,-73.9580133
120 WEST 75 STREET,40.7795949,-73.9785232
633 3 AVENUE,40.7495666,-73.9746242
124 WEST 87 STREET,40.7873585,-73.9727644
944 1 AVENUE,40.7549218,-73.9650391
349 MANHATTAN AVENUE,40.8043658,-73.9576553
357 WEST 115 STREET,40.8047665,-73.957702
219 EAST 42 STREET,40.7506724,-73.9730501
369 MANHATTAN AVENUE,40.8047279,-73.9573047
122 WEST 75 STREET,40.7796223,-73.9785846
160 WEST 87 STREET,40.7877649,-73.9737321
942 1 AVENUE,40.7548587,-73.9650897
723 3 AVENUE,40.7527391,-73.9727209
F D R DRIVE,40.7537793,-73.9628596
EAST 52 STREET,40.7540072,-73.9631483
124 WEST 75 STREET,40.7796498,-73.9786495
147 WEST 86 STREET,40.7874356,-73.9737575
847 2 AVENUE,40.7522528,-73.9708406
118 WEST 87 STREET,40.7872816,-73.9725839
431 EAST 52 STREET,40.7546524,-73.9636965
MORNINGSIDE DRIVE,40.8057576,-73.9583768
143 WEST 96 STREET,40.7940439,-73.9696233
136 WEST 75 STREET,40.779809,-73.9790322
228 EAST 46 STREET,40.7526427,-73.9715767
140 WEST 75 STREET,40.7798667,-73.9791658
EAST 53 STREET,40.7543227,-73.9624334
966 1 AVENUE,40.755756,-73.9642265
122 WEST 97 STREET,40.7940492,-73.9689624
136 WEST 87 STREET,40.7875095,-73.9731219
203 EAST 45 STREET,40.7527089,-73.9726018
165 WEST 87 STREET,40.7881354,-73.9734105
417 EAST 55 STREET,40.7566557,-73.9624574
115 WEST 96 STREET,40.7935275,-73.968392
113 WEST 96 STREET,40.7934863,-73.9682945
144 WEST 75 STREET,40.7799216,-73.9792958
205 EAST 45 STREET,40.7526896,-73.9724574
150 WEST 75 STREET,40.7800013,-73.9794871
36 EAST 56 STREET,40.7564002,-73.9618511
440 EAST 57 STREET,40.7574514,-73.9617025
241 EAST 46 STREET,40.7527166,-73.9706636
424 EAST 57 STREET,40.7576767,-73.9621897
WEST 97 STREET,40.7950259,-73.9674631
166 WEST 75 STREET,40.7802237,-73.9799998
159 WEST 87 STREET,40.7880613,-73.9732336
145 WEST 87 STREET,40.7879047,-73.9728617
EAST 57 STREET,40.7576548,-73.9624929
216 EAST 47 STREET,40.7533426,-73.9713057
440 EAST 58 STREET,40.7581127,-73.9609586
163 WEST 97 STREET,40.7951744,-73.9685068
165 WEST 74 STREET,40.7799218,-73.980249
225 EAST 46 STREET,40.7530077,-73.9712626
135 WEST 87 STREET,40.7878113,-73.9726451
426 EAST 58 STREET,40.7582967,-73.9614025
808 COLUMBUS AVENUE,40.7947101,-73.9667518
305 AMSTERDAM AVENUE,40.7800426,-73.9802707
1066 1 AVENUE,40.7590627,-73.9620301
885 2 AVENUE,40.7534933,-73.9702265
801 AMSTERDAM AVENUE,40.7960939,-73.9685172
145 WEST 100 STREET,40.7965629,-73.9671842
163 WEST 74 STREET,40.7799163,-73.9801804
113 WEST 87 STREET,40.7875697,-73.972071
246 EAST 48 STREET,40.7536854,-73.9701614
118 WEST 88 STREET,40.7878908,-73.9720564
105 WEST 104 STREET,40.7982884,-73.9640773
212 EAST 48 STREET,40.7540562,-73.9710492
176 WEST 105 STREET,40.7994994,-73.9661101
141 WEST 74 STREET,40.7796527,-73.9794295
130 WEST 88 STREET,40.7879759,-73.9722586
161 WEST 105 STREET,40.7997188,-73.965514
244 EAST 49 STREET,40.7543138,-73.9697316
934 COLUMBUS AVENUE,40.7992076,-73.9632424
130 WEST 75 STREET,40.7797294,-73.9788373
134 WEST 88 STREET,40.7880254,-73.9723742
245 EAST 48 STREET,40.7540778,-73.9699266
140 WEST 88 STREET,40.7880968,-73.9725439
947 AMSTERDAM AVENUE,40.8006382,-73.9651632
151 WEST 106 STREET,40.8003224,-73.9647119
142 WEST 75 STREET,40.7798942,-73.9792308
213 EAST 49 STREET,40.7551209,-73.9702763
157 WEST 74 STREET,40.7798751,-73.9799602
144 WEST 88 STREET,40.7881435,-73.9726558
1076 1 AVENUE,40.7592904,-73.9617881
149 WEST 106 STREET,40.8002811,-73.964199
119 WEST 106 STREET,40.7998637,-73.9636285
40 SUTTON PLACE,40.7586202,-73.9601389
238 EAST 50 STREET,40.7549779,-73.9693487
113 WEST 106 STREET,40.7997868,-73.963448
107 WEST 106 STREET,40.7996879,-73.9632097
149 WEST 75 STREET,40.7803772,-73.9791909
148 WEST 88 STREET,40.7881929,-73.9727677
217 EAST 49 STREET,40.7550056,-73.9702872
150 WEST 88 STREET,40.7882149,-73.9728255
1 SUTTON PLACE SOUTH,40.756828,-73.9605442
EAST 57 STREET,40.7570199,-73.9598691
953 AMSTERDAM AVENUE,40.8008221,-73.9650294
103 WEST 108 STREET,40.8009832,-73.9623746
141 WEST 75 STREET,40.7802701,-73.9789382
241 EAST 49 STREET,40.754742,-73.9695654
137 WEST 75 STREET,40.780218,-73.9788118
154 WEST 88 STREET,40.7882643,-73.972941
EAST 57 STREET,40.7574233,-73.9598653
118 WEST 109 STREET,40.8014663,-73.9627427
120 WEST 109 STREET,40.8014993,-73.9628222
247 EAST 49 STREET,40.7546678,-73.9693958
144 WEST 109 STREET,40.8018976,-73.9637683
133 WEST 75 STREET,40.7801631,-73.9786855
131 WEST 75 STREET,40.7801383,-73.9786205
155 WEST 87 STREET,40.7880146,-73.9731289
123 WEST 87 STREET,40.7876823,-73.9723346
13 SUTTON PLACE,40.7576787,-73.9601322
21 SUTTON PLACE,40.7578433,-73.960013
141 WEST 109 STREET,40.8020674,-73.9627027
222 EAST 50 STREET,40.7552663,-73.9699803
107 WEST 109 STREET,40.801661,-73.9621358
107 WEST 75 STREET,40.7798198,-73.9778623
117 WEST 87 STREET,40.7876164,-73.9721757
SUTTON SQUARE,40.7576729,-73.9593309
218 EAST 50 STREET,40.7553157,-73.9700741
RIVERVIEW TERRACE,40.7579611,-73.9592188
400 CATHEDRAL PARKWAY,40.8016197,-73.9616446
404 WEST 116 STREET,40.8060848,-73.9600238
120 WEST 76 STREET,40.7801821,-73.9779453
152 WEST 88 STREET,40.7882396,-73.9728833
25 SUTTON PLACE,40.7580683,-73.9598071
233 EAST 50 STREET,40.7554693,-73.9693485
1129 AMSTERDAM AVENUE,40.8064584,-73.9609122
2560 BROADWAY,40.7947332,-73.9712518
475 MAIN STREET,40.7600962,-73.9513736
943 2 AVENUE,40.7550766,-73.9687206
226 WEST 97 STREET,40.7948868,-73.9708183
144 WEST 76 STREET,40.78041,-73.9784868
177 WEST 88 STREET,40.7889012,-73.9732658
951 2 AVENUE,40.7552769,-73.9685762
151 WEST 88 STREET,40.7886265,-73.9726159
SOUTH LOOP ROAD,40.7539365,-73.9571062
2568 BROADWAY,40.7949857,-73.9710494
256 WEST 97 STREET,40.7955075,-73.9723024
155 WEST 75 STREET,40.7804596,-73.9793823
226 EAST 51 STREET,40.7558069,-73.9693123
148 WEST 76 STREET,40.7804622,-73.9786132
163 WEST 88 STREET,40.7887474,-73.9729011
WEST LOOP ROAD,40.7549409,-73.9566291
257 WEST 97 STREET,40.7959027,-73.9720567
224 EAST 51 STREET,40.7558288,-73.9694097
251 WEST 97 STREET,40.7958368,-73.9719086
2 WEST LOOP ROAD,40.755487,-73.9562281
900 MAIN STREET,40.7703846,-73.9420011
760 AMSTERDAM AVENUE,40.7950678,-73.9701826
155 WEST 76 STREET,40.7809672,-73.978613
601 AMSTERDAM AVENUE,40.7898178,-73.973009
220 EAST 51 STREET,40.7558508,-73.969518
133 WEST 89 STREET,40.7893154,-73.9723303
405 MAIN STREET,40.7579838,-73.9539813
768 AMSTERDAM AVENUE,40.7952022,-73.9699225
770 AMSTERDAM AVENUE,40.7952653,-73.9698755
149 WEST 76 STREET,40.7806981,-73.9775732
228 EAST 51 STREET,40.7557684,-73.9692726
650 MADISON AVENUE,40.7640362,-73.9716621
36 EAST 60 STREET,40.7636076,-73.9701137
203 WEST 98 STREET,40.7957484,-73.9697814
782 AMSTERDAM AVENUE,40.7956358,-73.9695937
125 WEST 76 STREET,40.7806185,-73.9777862
109 WEST 90 STREET,40.7899629,-73.9714886
223 EAST 51 STREET,40.7561828,-73.9690955
28 EAST 60 STREET,40.7636763,-73.9702797
794 AMSTERDAM AVENUE,40.7959926,-73.9693226
229 EAST 51 STREET,40.7561306,-73.9689692
2612 BROADWAY,40.7961492,-73.9701424
165 WEST 76 STREET,40.7810936,-73.9789163
640 COLUMBUS AVENUE,40.7901492,-73.9700295
10 EAST 60 STREET,40.7642915,-73.9717414
231 EAST 51 STREET,40.7560922,-73.968879
785 5 AVENUE,40.7645469,-73.9723586
47 EAST 60 STREET,40.7639918,-73.9698608
2609 BROADWAY,40.7965639,-73.9709007
250 WEST 99 STREET,40.7966902,-73.9711968
361 AMSTERDAM AVENUE,40.781884,-73.9787499
134 WEST 92 STREET,40.7907204,-73.9709863
240 EAST 52 STREET,40.756254,-73.9684999
142 WEST 92 STREET,40.7908275,-73.9712426
667 MADISON AVENUE,40.7645162,-73.9703154
243 WEST 98 STREET,40.7963114,-73.9710886
249 WEST 99 STREET,40.7970662,-73.9709257
123 WEST 77 STREET,40.7812168,-73.9772336
220 EAST 52 STREET,40.7564683,-73.9690124
112 WEST 78 STREET,40.7813841,-73.976857999999993
144 WEST 92 STREET,40.7908522,-73.9713004
797 5 AVENUE,40.7650874,-73.9716797
39 EAST 60 STREET,40.7641072,-73.9701315
2621 BROADWAY,40.7968795,-73.970673
225 WEST 99 STREET,40.7964234,-73.9692177
218 EAST 52 STREET,40.7565314,-73.9690917
118 WEST 78 STREET,40.7814528,-73.9770169
148 WEST 92 STREET,40.7909016,-73.9714196
34 EAST 61 STREET,40.7644091,-73.9700664
222 EAST 53 STREET,40.7571269,-73.9685753
40 EAST 61 STREET,40.7643157,-73.9698462
530 PARK AVENUE,40.764139900000004,-73.9694636
245 WEST 99 STREET,40.7971649,-73.9706909
814 AMSTERDAM AVENUE,40.7966237,-73.9689106
243 WEST 100 STREET,40.7977578,-73.9706293
124 WEST 78 STREET,40.7815187,-73.9771721
157 WEST 91 STREET,40.790737,-73.9717916
11 EAST 61 STREET,40.7652931,-73.9709865
220 EAST 53 STREET,40.7571571,-73.9686439
15 EAST 61 STREET,40.7652602,-73.9709035
239 WEST 100 STREET,40.7977193,-73.9705318
106 WEST 78 STREET,40.7812935,-73.9766486
136 WEST 92 STREET,40.7907451,-73.9710477
216 EAST 53 STREET,40.757212,-73.9687738
154 WEST 92 STREET,40.7909785,-73.9715965
673 MADISON AVENUE,40.7648318,-73.9701709
675 MADISON AVENUE,40.7648894,-73.9701311
2643 BROADWAY,40.7975792,-73.9701598
2640 BROADWAY,40.7971564,-73.9694774
173 WEST 78 STREET,40.7825372,-73.9784103
225 EAST 53 STREET,40.7574452,-73.968207
161 WEST 78 STREET,40.7823697,-73.9780131
165 WEST 91 STREET,40.7909155,-73.9721888
29 EAST 61 STREET,40.7648235,-73.9698676
234 WEST 101 STREET,40.7979196,-73.9702283
229 EAST 53 STREET,40.757395699999996,-73.9680915
236 WEST 101 STREET,40.7979416,-73.9702825
540 PARK AVENUE,40.7646065,-73.9693587
231 EAST 53 STREET,40.75736,-73.9680049
36 EAST 62 STREET,40.7650293,-73.9695896
18 EAST 62 STREET,40.7654714,-73.9706399
249 WEST 101 STREET,40.7983587,-73.9700836
211 WEST 101 STREET,40.7977627,-73.9686861
135 WEST 78 STREET,40.7820292,-73.9771972
133 WEST 78 STREET,40.7820017,-73.9771358
121 WEST 92 STREET,40.7908848,-73.9701917
119 WEST 92 STREET,40.7908601,-73.9701375
909 3 AVENUE,40.7582987,-73.9679034
8 EAST 62 STREET,40.7656362,-73.9710261
205 WEST 101 STREET,40.7976748,-73.9684803
842 AMSTERDAM AVENUE,40.7974634,-73.9682782
222 EAST 56 STREET,40.7588886,-73.9669862
856 AMSTERDAM AVENUE,40.7979053,-73.9679457
150 WEST 79 STREET,40.7824739,-73.9774751
661 AMSTERDAM AVENUE,40.7916812,-73.9716901
149 WEST 93 STREET,40.7919471,-73.9703501
805 5 AVENUE,40.7658449,-73.9714412
677 MADISON AVENUE,40.7649553,-73.9700806
202 WEST 102 STREET,40.7979108,-73.9681515
157 WEST 78 STREET,40.7823203,-73.977894
15 EAST 62 STREET,40.7658804,-73.9704412
935 3 AVENUE,40.7597176,-73.9674118
35 EAST 62 STREET,40.7654052,-73.9693223
860 WEST END AVENUE,40.7990394,-73.9700616
227 EAST 56 STREET,40.7593249,-73.9668272
207 WEST 102 STREET,40.7983664,-73.9681585
105 WEST 78 STREET,40.7816887,-73.9763921
701 AMSTERDAM AVENUE,40.792798,-73.9705664
48 EAST 63 STREET,40.7654957,-73.9687663
706 MADISON AVENUE,40.7660339,-73.969979
2686 BROADWAY,40.7986684,-73.9683426
386 COLUMBUS AVENUE,40.7817462,-73.9760129
1085 2 AVENUE,40.7596017,-73.9654012
133 WEST 94 STREET,40.7922763,-73.9695807
20 EAST 63 STREET,40.7660861,-73.9701595
251 WEST 103 STREET,40.7996265,-73.969209
204 EAST 58 STREET,40.7605216,-73.966675
239 WEST 103 STREET,40.7995277,-73.9689779
130 WEST 79 STREET,40.782224,-73.9768758
129 WEST 94 STREET,40.7922323,-73.9694796
12 EAST 63 STREET,40.7661987,-73.9704266
18 EAST 63 STREET,40.7661109,-73.9702208
208 WEST 104 STREET,40.7991622,-73.9673058
248 EAST 58 STREET,40.7599503,-73.965318
210 WEST 104 STREET,40.7991979,-73.9673852
2710 BROADWAY,40.7994807,-73.9679449
172 WEST 79 STREET,40.7827732,-73.9781863
123 WEST 94 STREET,40.7921664,-73.9693208
815 5TH AVNENUE,40.7664157,-73.9710474
7 EAST 63 STREET,40.7666434,-73.9703109
242 EAST 58 STREET,40.7600299,-73.9655093
15 EAST 63 STREET,40.766517,-73.9700077
244 WEST 104 STREET,40.7998186,-73.9688658
101 WEST 78 STREET,40.7815898,-73.9761538
109 WEST 94 STREET,40.792084,-73.9691258
250 WEST 104 STREET,40.7998982,-73.9690535
243 EAST 58 STREET,40.7603537,-73.9651229
2708 BROADWAY,40.7993023,-73.9679233
2 AMSTERDAM AVENUE,40.7708981,-73.9877972
118 WEST 95 STREET,40.7923639,-73.9690245
33 EAST 63 STREET,40.7660007,-73.9687841
580 PARK AVENUE,40.765866,-73.9680838
768 2 AVENUE,40.7493574,-73.9721989
204 WEST 105 STREET,40.7997384,-73.9666337
200 WEST 64 STREET,40.7738239,-73.9869554
156 WEST 95 STREET,40.7928034,-73.9700644
328 EAST 42 STREET,40.749047,-73.9711524
212 WEST 105 STREET,40.7998235,-73.9669334
239 WEST 105 STREET,40.8005675,-73.9675254
22484 WEST 70 STREET,40.7775867,-73.9844309
153 WEST 95 STREET,40.7931436,-73.9697248
920 AMSTERDAM AVENUE,40.8000484,-73.9663951
310 EAST 42 STREET,40.7493381,-73.9717839
926 AMSTERDAM AVENUE,40.8001747,-73.9663048
123 WEST 95 STREET,40.7927838,-73.9688546
320 EAST 43 STREET,40.7498622,-73.9712206
2761 BROADWAY,40.8017452,-73.9681786
160 WEST END AVENUE,40.7760469,-73.9850125
328 EAST 43 STREET,40.7498127,-73.9707009
121 WEST 95 STREET,40.7927619,-73.9688041
721 MADISON AVENUE,40.7663905,-73.9689392
209 WEST 106 STREET,40.8010723,-73.9664885
315 EAST 43 STREET,40.7502381,-73.9705022
220 WEST 107 STREET,40.8013714,-73.9664198
258 WEST 107 STREET,40.8016735,-73.9671348
267 WEST 70 STREET,40.7784458,-73.984734
104 WEST 96 STREET,40.7928495,-73.9682479
24 EAST 64 STREET,40.7666953,-73.969661
22 EAST 64 STREET,40.7667256,-73.9697332
763 1 AVENUE,40.7497108,-73.9695424
18 EAST 64 STREET,40.7667915,-73.969892
2770 BROADWAY,40.8018054,-73.9674128
261 WEST 70 STREET,40.7783717,-73.9845607
165 WEST 95 STREET,40.7932864,-73.9700678
773 1 AVENUE,40.7499661,-73.9694016
2221 BROADWAY,40.7842612,-73.9802369
14 EAST 64 STREET,40.7668464,-73.9700256
12 EAST 64 STREET,40.7668766,-73.9700905
239 WEST 107 STREET,40.8019973,-73.9667409
207 WEST 107 STREET,40.801643,-73.9658887
244 WEST 71 STREET,40.7784594,-73.9839757
806 2 AVENUE,40.7505594,-73.9712564
248 WEST 71 STREET,40.7785143,-73.9841021
2220 BROADWAY,40.783918,-73.9794245
825 5 AVENUE,40.7670277,-73.9705742
203 WEST 107 STREET,40.8015304,-73.965625
828 2 AVENUE,40.7511878,-73.9708627
204 WEST 108 STREET,40.8018158,-73.9655274
218 WEST 108 STREET,40.8019971,-73.9659571
262 WEST 71 STREET,40.7786818,-73.9845064
221 WEST 79 STREET,40.7837944,-73.9791285
712 MADISON AVENUE,40.7663303,-73.9697117
38 EAST 64 STREET,40.7662394,-73.9685782
226 WEST 108 STREET,40.8021838,-73.9664013
307 EAST 44 STREET,40.7509873,-73.9703323
246 WEST 108 STREET,40.8023981,-73.9669105
232 WEST END AVENUE,40.7787148,-73.9849072
211 WEST 79 STREET,40.7836818,-73.9788613
47 EAST 64 STREET,40.766511,-73.9680619
57 EAST 64 STREET,40.7664341,-73.9678814
319 EAST 44 STREET,40.7508445,-73.9699859
600 PARK AVENUE,40.766305,-73.9676757
2788 BROADWAY,40.8025162,-73.9672861
838 2 AVENUE,40.7514101,-73.9707002
215 WEST 108 STREET,40.802362,-73.9656499
207 WEST 108 STREET,40.8022302,-73.9653321
263 WEST 70 STREET,40.7783964,-73.9846148
250 WEST 80 STREET,40.7845769,-73.9802404
604 PARK AVENUE,40.7664587,-73.9676539
302 EAST 45 STREET,40.7513744,-73.9705306
750 MADISON AVENUE,40.7673567,-73.9690181
18 EAST 65 STREET,40.767376,-73.9693466
976 AMSTERDAM AVENUE,40.8020626,-73.9649349
215 WEST 70 STREET,40.777828,-73.9832682
217 WEST 79 STREET,40.7837477,-73.9790238
212 WEST 109 STREET,40.8025678,-73.9653572
335 EAST 45 STREET,40.7512038,-73.9689246
214 WEST 109 STREET,40.80262,-73.96548
264 WEST 71 STREET,40.7787065,-73.984557
424 AMSTERDAM AVENUE,40.7841702,-73.9779367
16 EAST 65 STREET,40.7674007,-73.9694044
14 EAST 65 STREET,40.7674281,-73.969473
242 WEST 109 STREET,40.8029386,-73.9662347
801 1 AVENUE,40.7510281,-73.9686792
WEST 109 STREET,40.8030924,-73.9666284
246 WEST END AVENUE,40.7791978,-73.9845099
428 AMSTERDAM AVENUE,40.7843074,-73.9778753
61 EAST 64 STREET,40.7663462,-73.9677767
608 PARK AVENUE,40.7664862,-73.9675167
325 EAST 45 STREET,40.7513356,-73.9692385
46 EAST 65 STREET,40.7668212,-73.9680256
2824 BROADWAY,40.8037044,-73.9664836
271 WEST 71 STREET,40.7790853,-73.9843294
202 WEST 81 STREET,40.7844969,-73.9780377
741 MADISON AVENUE,40.7669586,-73.9686754
243 WEST 109 STREET,40.8033338,-73.9660214
241 WEST 109 STREET,40.8033008,-73.965942
261 WEST 71 STREET,40.7789837,-73.9840911
424 WEST END AVENUE,40.785274,-73.9799766
50 UNITED NATIONS PLAZA,40.751758100000004,-73.9682999
610 PARK AVENUE,40.7666783,-73.9676791
233 WEST 109 STREET,40.8031855,-73.9656675
9 EAST 64 STREET,40.7672141,-73.9697258
327 EAST 47 STREET,40.752554,-73.9682598
15 EAST 65 STREET,40.7677601,-73.9690685
221 WEST 109 STREET,40.8030014,-73.9652342
211 WEST 109 STREET,40.8029163,-73.9650283
245 WEST 71 STREET,40.7788025,-73.9836254
454 AMSTERDAM AVENUE,40.7851143,-73.9772575
214 WEST 82 STREET,40.7852873,-73.9779436
19 EAST 65 STREET,40.7676887,-73.9688988
2061 BROADWAY,40.7781984,-73.9823546
992 AMSTERDAM AVENUE,40.8026416,-73.964512
845 UNITED NATIONS PLAZA,40.7525622,-73.9678195
998 AMSTERDAM AVENUE,40.8027624,-73.9644252
760 MADISON AVENUE,40.7676146,-73.9687256
305 EAST 47 STREET,40.7529029,-73.9690898
33 EAST 65 STREET,40.7673262,-73.9680434
1028 AMSTERDAM AVENUE,40.8035884,-73.9638721
2067 BROADWAY,40.7784043,-73.9824087
2272 BROADWAY,40.7854027,-73.9783335
2270 BROADWAY,40.7853423,-73.9783769
53 EAST 65 STREET,40.7670927,-73.9674912
55 EAST 65 STREET,40.7670488,-73.9673829
518 WEST 111 STREET,40.803896,-73.9645799
526 WEST 111 STREET,40.8040388,-73.9649194
214 WEST 72 STREET,40.7787529,-73.9827155
342 EAST 49 STREET,40.7533773,-73.9675051
216 WEST 72 STREET,40.7787969,-73.9828166
219 WEST 81 STREET,40.785131,-73.9783553
620 PARK AVENUE,40.7669774,-73.9672169
528 WEST 111 STREET,40.8041542,-73.96523
2852 BROADWAY,40.8045442,-73.9659666
770 MADISON AVENUE,40.7679823,-73.9685377
326 EAST 49 STREET,40.7534981,-73.9677866
20 EAST 66 STREET,40.7679797,-73.9688301
527 CATHEDRAL PARKWAY,40.8038056,-73.9650929
529 WEST 111 STREET,40.8044477,-73.9647458
222 WEST 72 STREET,40.7788628,-73.9829754
460 AMSTERDAM AVENUE,40.7853311,-73.9771383
8 EAST 66 STREET,40.768084,-73.9690828
100 1 AVENUE,40.7531001,-73.9676424
17 EAST 66 STREET,40.7683556,-73.968552
521 WEST 111 STREET,40.8043132,-73.964428
226 WEST 72 STREET,40.7789177,-73.9831054
204 WEST 83 STREET,40.7856961,-73.9769034
924 2 AVENUE,40.7542147,-73.9686055
212 WEST 83 STREET,40.7858471,-73.9773006
19 EAST 66 STREET,40.7683281,-73.9684906
778 MADISON AVENUE,40.7683363,-73.9682776
516 WEST 112 STREET,40.8045629,-73.9642436
523 WEST 112 STREET,40.8050569,-73.964247
236 WEST 72 STREET,40.7790193,-73.9833473
350 EAST 50 STREET,40.753948,-73.9668948
206 WEST 83 STREET,40.7857208,-73.9769648
40 EAST 67 STREET,40.7681247,-73.9672344
36 EAST 67 STREET,40.7681659,-73.9673318
1060 AMSTERDAM AVENUE,40.8046449,-73.9633045
1064 AMSTERDAM AVENUE,40.8047354,-73.9628998
256 WEST 73 STREET,40.7798893,-73.9831557
356 EAST 50 STREET,40.7538738,-73.966718
260 WEST 73 STREET,40.7799415,-73.9832785
488 AMSTERDAM AVENUE,40.786212,-73.9764916
789 MADISON AVENUE,40.7683471,-73.9676278
783 MADISON AVENUE,40.7682044,-73.9677325
502 WEST 113 STREET,40.8049056,-73.9631201
536 WEST 113 STREET,40.8053039,-73.9640663
340 EAST 50 STREET,40.7540853,-73.9672232
