long,lat
-73.91873744949814,40.87331678090161
-73.91872536896743,40.87331204607268
-73.91871988112796,40.87330703813327
-73.9187132918374,40.873304530868566
-73.91871329727515,40.87330008280634
-73.91871355980584,40.873292939650504
-73.91871367576091,40.87328979650142
-73.91870489267863,40.87328339513058
-73.91869757440796,40.87327838590058
-73.91869941400375,40.873271436507075
-73.91870894542312,40.873265049210445
-73.9187170111132,40.87325838145256
-73.91872251096062,40.87325338175453
-73.9187228821892,40.87324921170276
-73.91872032178813,40.87324642952308
-73.9187133628718,40.873246424621506
-73.91870750097164,40.87324808818203
-73.91869577494487,40.87325197197899
-73.91867159931013,40.873253901391436
-73.91865986974126,40.873261399822255
-73.918652899396875,40.87327001328826
-73.91864886008561,40.87327862932268
-73.9186411650426,40.87328195977984
-73.91863200450743,40.87328445594466
-73.91861745777881,40.87328635594972
-73.91860348869861,40.873286016747734
-73.91858681154773,40.8732778725879
-73.91857034760065,40.87326269261741
-73.9185652119131,40.873251272145275
-73.91856571323932,40.87324467863307
-73.91856625786386,40.873237509878045
-73.91855082542602,40.873222173161075
-73.91853126321537,40.87321308866144
-73.91852666929762,40.873213231498106
-73.91851642893576,40.87321354758692
-73.91850799095036,40.8732065053348
-73.91850388053922,40.87319821289999
-73.918499956622,40.87319171560384
-73.91848115800411,40.873195611303665
-73.91844037849657,40.87319735119578
-73.91840892149031,40.873197328959094
-73.91839143131283,40.87320881468856
-73.91839722808338,40.8732318116309
-73.9184169875845,40.87326985328334
-73.91844725919202,40.87328667939728
-73.91849499715504,40.87331147467233
-73.91853226318014,40.87332476661646
-73.91859397285002,40.873356647541925
-73.9186125966822,40.87337081066083
-73.91862886554,40.873405313072254
-73.9186276589481,40.87343980265745
-73.91861247219546,40.87347251468284
-73.91859729866317,40.873495497325095
-73.91857283049316,40.8734963644158
-73.91856116377714,40.87350962181259
-73.91852735311107,40.873528169694424
-73.91849587276053,40.87354760457027
-73.91846904628137,40.87357146281507
-73.918453905214193,40.87356791470508
-73.91843877628348,40.8735537540312
-73.91841198255521,40.87355108219986
-73.9184014816913,40.873562572201315
-73.91842475554448,40.87358558317251
-73.91842473601629,40.87360150067414
-73.91841772076697,40.87362183667025
-73.91841071224553,40.87363686605043
-73.91838740472795,40.87364127183677
-73.91837340807162,40.87365452706391
-73.91835241610356,40.87367131575714
-73.91832792070933,40.873694291767535
-73.91829527254025,40.87371460961203
-73.91824631256567,40.873736684598455
-73.91819852325504,40.87375345427632
-73.9181786973521,40.873769358908774
-73.91816235897647,40.873791456313946
-73.918147176506,40.87382151421538
-73.91812269078609,40.873836531179876
-73.91810403620717,40.87384713118299
-73.9180589342757,40.873849867984006
-73.91805165797439,40.87386254546653
-73.91803715672664,40.87389725829058
-73.91794108366356,40.87398314781029
-73.9179290291799,40.87397889320503
-73.91775468095324,40.87424853456616
-73.91776990325629,40.874254303842505
-73.91757729884732,40.8745486785472
-73.91749921000546,40.874520078540165
-73.91769066058582,40.87422522218318
-73.91770931109485,40.8742324940793
-73.91789032098387,40.87396247775167
-73.9178850663064,40.87396025014754
-73.91787144917507,40.87390499528865
-73.91784685200206,40.87393101283531
-73.91781448198523,40.87394623603754
-73.91780777752835,40.87395724404439
-73.91779327441745,40.87395300141778
-73.91777764915234,40.87396314669117
-73.9177809744017,40.87398008829636
-73.91776812456744,40.8739915145824
-73.91774021567043,40.874006731058564
-73.91770785270616,40.87401602794902
-73.91764347141125,40.874026301425914
-73.91759030095467,40.87403575514307
-73.91755115955179,40.87406777530259
-73.91749486066549,40.874084349307594
-73.9174291453908,40.87411754000319
-73.91739625419059,40.874160243657684
-73.91726640898554,40.87420999319866
-73.91718819114007,40.87424198521306
-73.91711624585027,40.87425735872737
-73.91703722692627,40.87430300216678
-73.91698090690288,40.87432669780204
-73.91685267654528,40.8743372857316
-73.91671349901947,40.874354987850225
-73.91665560146525,40.874386994334166
-73.91658048205609,40.8744356022468
-73.9164482871527,40.874495443085415
-73.91634348667569,40.87452384988966
-73.91621216322864,40.87450358336526
-73.916098527203,40.87450015889179
-73.9160167512415,40.87451485046093
-73.91589033125022,40.87451963732433
-73.9157660498781,40.87452767756275
-73.91568463084472,40.874527618105084
-73.91557751037358,40.874519408904725
-73.91540183736203,40.87450301630729
-73.91522402146057,40.87448662186813
-73.91506980141537,40.874449102140645
-73.91498198606975,40.87442464213989
-73.91463283278526,40.87432662109677
-73.91422167905836,40.874199603645565
-73.91419784904609,40.87418935531251
-73.91399706226265,40.874126285960266
-73.91390273849242,40.874095699672296
-73.91358513705512,40.874025380288465
-73.91349743189798,40.87398832051718
-73.913345105101115,40.873944215917334
-73.9132937338413,40.87393558642624
-73.91324890693508,40.87392050248733
-73.91319419253577,40.873885381395866
-73.91314256425339,40.87386085272349
-73.913095589203,40.873845749015466
-73.91303997948512,40.873833821548004
-73.91298019757,40.87383535521922
-73.91288986719735,40.87382589523729
-73.91273154132972,40.8737950822535
-73.9126107330862,40.8737573156205
-73.91250279259327,40.87371941237026
-73.91228918621249,40.873628904821395
-73.91207818471494,40.87352463417903
-73.91163815732521,40.87330236484522
-73.91157791409437,40.873271587474306
-73.91151516123321,40.87323662962526
-73.91142596184434,40.87318176665241
-73.91135878271295,40.87312775713533
-73.91130503459945,40.873091985392904
-73.91127431695801,40.87306352176126
-73.91122441407734,40.87302775243456
-73.91119084409435,40.87298470791018
-73.91118411250113,40.872988351544656
-73.91117450708147,40.87298469583899
-73.91118028522196,40.87297448742347
-73.91116685503188,40.87295625059992
-73.91115342819135,40.87294311015747
-73.91110354046072,40.872884734920746
-73.91109971709051,40.872867964110604
-73.91110454354373,40.87285119879119
-73.91108439239564,40.872826383350834
-73.91105560631765,40.872800839898396
-73.91103643518323,40.872771656711265
-73.91103934599289,40.87274832519931
-73.91101247147324,40.87272205364725
-73.91099234251051,40.87268995213567
-73.91098084741192,40.872660045296946
-73.9109674252256,40.87264399546616
-73.91096169269254,40.8726170101466
-73.9109444054977,40.87260824457525
-73.9109146688595,40.87257394694841
-73.91083211635899,40.87251773773557
-73.91076303115061,40.87245206361716
-73.91069663181794,40.87236327354685
-73.91066886250461,40.872318082527606
-73.91064877277678,40.87229624946576
-73.91064402620887,40.87226205286488
-73.9106000469293,40.872184928629444
-73.91056469338135,40.872116535820375
-73.91054082062278,40.872058327574926
-73.91053797212398,40.87203359781724
-73.91055333016278,40.87201833783434
-73.91054474954701,40.871986327947276
-73.91051802379029,40.87190629880137
-73.91049514192568,40.87182555244864
-73.91048468158367,40.871761537525856
-73.91047920100613,40.87172972553629
-73.910472842444,40.8716956853133
-73.91046075952912,40.8716424063401
-73.9104532583538,40.871576831892426
-73.91044754306459,40.87150187101394
-73.91044265486101,40.871490371296815
-73.91042644048508,40.871485438062045
-73.91042903752745,40.871465953814706
-73.9104442043008,40.87146367102503
-73.9104495563106,40.87143622822713
-73.91045107077692,40.87140665306744
-73.91044615186594,40.871393706933716
-73.910433635704507,40.87138081638425
-73.91044770536612,40.87136628313318
-73.91046468617772,40.87135678268426
-73.91047292046967,40.871332202072026
-73.9104936731177,40.87132051317792
-73.91051165045896,40.87131533357552
-73.91052094065152,40.87129867442877
-73.91054357762049,40.871286247540645
-73.9105594216908,40.87126161251262
-73.91055064917798,40.87124436291573
-73.91055808944323,40.87123204888104
-73.91057828495379,40.87117709323198
-73.91058957073514,40.87116834806751
-73.91060159516294,40.87114301669633
-73.91061845542373,40.87112414071166
-73.91065000065666,40.87106549342602
-73.91065177797208,40.87105538177929
-73.91066110163464,40.8710423384609
-73.9106819282982,40.871036408524745
-73.91069406395991,40.87101973615356
-73.91070326135414,40.870995863383044
-73.91071625722233,40.87097197160516
-73.9107235587983,40.87094883664459
-73.91071412003855,40.87092254281936
-73.9106998335503,40.87090424328828
-73.91067793650171,40.870872789828866
-73.91067907069406,40.87084726054982
-73.91069072329455,40.87082906904179
-73.9106918236907,40.87080865253566
-73.9107159481219,40.870793418409804
-73.91071898793237,40.87076935911031
-73.91072680697425,40.87074969009563
-73.91073765208611,40.870709611088714
-73.91074561095418,40.87066878939682
-73.91072557297281,40.87064755845888
-73.91074991771994,40.87059950173017
-73.91075287037894,40.87058856644228
-73.9107568063354,40.87057472689974
-73.91075212343645,40.8705579262572
-73.9107609030462,40.87053680656381
-73.91076400877355,40.87050471911194
-73.9107489270498,40.87045942767686
-73.91075573481267,40.8704485156405
-73.91077222692894,40.87042523148324
-73.91075887769868,40.87040912941061
-73.91076307682724,40.87035589219631
-73.91076811226209,40.87032162692976
-73.91076453224761,40.870282214727126
-73.91074831413553,40.87026464712148
-73.91076966625658,40.87023336147186
-73.91077272650082,40.870206375223674
-73.91077967561584,40.87017430280291
-73.91078077308443,40.870152421303196
-73.91080419957594,40.870099257582325
-73.91080160534257,40.87005474707809
-73.91080176628995,40.87003067616661
-73.91080953728986,40.87001975884003
-73.91080487714845,40.86999785697451
-73.9108128036673,40.86996213816415
-73.9108158335099,40.869939532949964
-73.91080914035344,40.8699351363305
-73.91082662573862,40.86990748326271
-73.91083344969,40.86989218196465
-73.91083356177681,40.869875410324354
-73.91085003458664,40.86985504254569
-73.91085019100248,40.86983170454268
-73.91084158440087,40.86982510452514
-73.91084068977243,40.86981488593945
-73.91085426331355,40.86979742478823
-73.91086020406854,40.86977192233383
-73.91087677451357,40.869736969911166
-73.91086238292333,40.86973253384399
-73.91087307742403,40.86971507046631
-73.91088289148199,40.869685193794815
-73.910884008707,40.86966039523038
-73.91085334197531,40.86964860774658
-73.91087643987265,40.86964285241248
-73.91089674542108,40.86962396312862
-73.91090942293512,40.86959629326747
-73.91092395627811,40.86957956676648
-73.91091538027192,40.869568597276604
-73.91091647993144,40.86954816937164
-73.91092519658254,40.86953799707087
-73.91091855656234,40.86952410663762
-73.91094089748742,40.869489175578636
-73.91094691671448,40.86945199565633
-73.91092491224235,40.86943659135412
-73.9109558266559,40.86941117735526
-73.9109866222138,40.86940546027054
-73.91100863593161,40.86941940058507
-73.91103936514557,40.86942170510437
-73.91105771592373,40.86940865229203
-73.91113245415059,40.8694417631584
-73.91118903577512,40.86945876238784
-73.91125611683215,40.86948747131042
-73.91130402042974,40.86951027266751
-73.91134621371633,40.86952428990724
-73.91138177390295,40.869522973352524
-73.91143962214032,40.869494745249746
-73.91146376612694,40.8694766021109
-73.91147448899113,40.86945475763833
-73.9114718867,40.86941316354527
-73.91146347606926,40.86937738223014
-73.91142415779032,40.869364098477476
-73.91141653489677,40.869354585530544
-73.91140021862084,40.86935160432964
-73.91139354527343,40.86934428130026
-73.91135803466577,40.86933612363575
-73.91135530830206,40.8693134970633
-73.91112244509758,40.86921411419695
-73.91111690871277,40.86917907552039
-73.91109673067501,40.869178997992705
-73.91106125751294,40.869167190945156
-73.9110305795026,40.86915540299598
-73.91105489313848,40.8691117190186
-73.91107529676347,40.86907824288253
-73.91107925214567,40.869061476379066
-73.91107553160977,40.86904322624032
-73.9110929071396,40.869031622916346
-73.91109202710108,40.869019219005274
-73.91111871768692,40.869006170932515
-73.91113366008761,40.868972692254125
-73.91112035244497,40.868952210362934
-73.91113932222528,40.86893376745925
